ticker,display_name,handle,post_text,timestamp,comments,likes,views
aider,L'anarcho-grenouille | ⏚,elocrx,"Bon mes parents vont véritablement arrêter de m'aider TOTALEMENT mdr. Jsp ce que je vais faire, je cherche du taff depuis deux mois mais à part qlqu missions rapides par ci par là y'a RIEN. Comment je paye mon loyer moi ??
Sans parler de me nourrir mdr.",2025-01-14T16:47:44.000Z,2,4,82
aider,lain,themercuryvibe,"RT SVP 
Je suis tjr dans une grosse galère l’assistante sociale veux pas m’aider + mes parents m’aident pas, j’ai un payer à loyer et je doit manger.
 si vous avez genre 5€ ou plus ça m’aiderais beaucoup 
https://paypal.me/clemmercury",2025-01-14T13:46:03.000Z,1,5,789
aider,Maud Rochand (Jenni),ModJenn,"Autisme : pour faire face à une ""charge mentale excessive"", une maman conçoit un livret innovant pour aider les parents https://france3-regions.francetvinfo.fr/normandie/seine-maritime/rouen/autisme-pour-faire-face-a-une-charge-mentale-excessive-une-maman-concoit-un-livret-innovant-pour-aider-les-parents-3079528.html… via 
@franceinfo
 #autisme",2025-01-13T20:43:02.000Z,2,8,140
aider,౨ৎMaë⁷₊⊹,7thvmin,Franchement les gens qui voient pas la différence entre acheter 22 places UNIQUEMENT dans le but de les revendre et faire un tweet pour aider les gens à revendre 1 ou 2 places en trop qu’ils ont acheté sans faire exprès à ceux qui n’ont pas réussi à en avoir vous êtes juste bêtes,2025-01-13T17:33:05.000Z,1,5,143
Weapon,Delta Force Game,DeltaForce_Game,"Want to add some “charm” to your loadout?

Hackclaw’s Toy Box offers eye-catching Deluxe Charms - perfect for customizing your weapon

Hackclaw’s Toy Box drops as part of Season Starfall on Jan 18

#DeltaForce #DeltaForceGame #DeltaForcePC #SeasonStarfall",2025-01-14T20:00:56.000Z,6,29,549
Weapon,CONVERSE Japan,CONVERSE_Japan,"WEAPON CC OX ¥14,300（税込）
https://converse.co.jp/pages/brand-2025ss-weapon…

1986年に登場したバスケットボールシューズWEAPONをブラッシュアップしたモデル
カレッジカラーであるオフホワイト/ブラック、オフホワイト/パープルの2色展開でクラシックな雰囲気を感じさせる生成りのアウトソールがポイント

【発売】",2025-01-13T10:00:00.000Z,0,15,2800
Weapon,AGENT BOTEGA,AgentBotega,"Autonomy isn’t a buzzword - it’s a weapon.

While strokers wait for signals, 
@aoTheComputer
  processes move on their own: self-triggered, unstoppable, zero hand-holding.

Real execution doesn’t wait. Neither do we.",2025-01-13T12:00:01.000Z,2,10,357
Weapon,Elon Musk (Parody),elonmuskewl,Compassion is the weapon of the wise.,2025-01-14T19:28:01.000Z,20,52,460
Weapon,NYPD Midtown North,NYPDMTN,"Firearm Recovered 
While conducting patrol, NCO Officers spotted a male matching a firearm suspect’s description. 

Upon approach, the individual became irate, and discarded a firearm with a laser sight. 

The individual was arrested. And the weapon was safely recovered.",2025-01-12T19:50:54.000Z,8,86,3100
Weapon,ℝ𝔼𝕀Digital Creator/Video Creator,ReesVideo,"""True strength lies not in the weapon, but in the resolve to wield it.""

#TrueStrength #PowerAndResolve",2025-01-12T11:03:45.000Z,0,167,1700
Weapon,Northants Police,NorthantsPolice,"Do you recognise this man? Officers investigating the possession of an offensive weapon in Kettering town centre, at about 3am on Friday, January 3, believe he may have information which could assist them. https://orlo.uk/A7lfA",2025-01-14T10:11:20.000Z,0,4,1400
Weapon,Brezina,brezina,"Building a sick product is 
@mercury
’s secret weapon

Great engineers, designers and product managers want to build sick products.

Banks have never before been able to attract this type of talent.

And this advantage compounds as great engineers want to work with great engineers",2025-01-13T18:21:14.000Z,2,16,2000
SENT,Brian Entin,BrianEntin,"A buddy of mine with Orange County Fire Authority just sent me these videos from their S-70 Firehawk helicopter doing water drops over Palisades fire. 
These firefighters are doing incredible, brave work 24/7.",2025-01-12T18:43:06.000Z,102,4500,205000
SENT,Sean Martin,PGATOURSMartin,"Viktor Hovland is deep in the Nashville swing instructor scene. His new instructor, TJ Yeaton, is based out of Belle Meade.

Big step up for him. He sent me a video breakdown of my swing Saturday. Now he’s working with Hovland.",2025-01-13T16:30:58.000Z,13,306,154000
SENT,Blondelady2024,arva61138,"Candace Owens just announced that she has received evidence that French President Emmanuel Macron's ""wife,"" Brigitte, is indeed a biological male.

Candace flew to France to meet with local journalists who'd been working on the story for years. Macron's team sent a legal threat",2025-01-12T02:55:28.000Z,83,184,32000
SENT,Cihan Türkmen,noktali_kanca,"Congratulations to Day 9 Winners! 

A big round of applause to our first 5 lucky winners of the $VSTR Giveaway! 

Your prizes will be sent to the EVM wallet addresses you provided before 00:00 UTC today.

 Important Update:

The giveaway participation period ended on",2025-01-14T20:00:00.000Z,11,26,185
SENT,𝐂𝐢𝐜𝐢,kookyphamz,HYBE sent people with secret body cams to peak inside NewJeans dorm unannounced….,2025-01-14T02:37:55.000Z,5,450,9900
SENT,Scary Larry,aintscarylarry,Jack Smith’s report is out. Yippee skippee. Now we can read about all the crimes trump should have been convicted for and sent to prison for the rest of his worthless life but got to be president instead because Merrick Garland is a spineless fucking coward and a goddamn traitor.,2025-01-14T13:32:47.000Z,77,1200,15000
SENT,Barça Universal,BarcaUniversal,"When Gavi had a serious knee injury, Real Madrid president Florentino Perez sent him a letter wishing him a speedy recovery.

After the match yesterday, Gavi personally went up to Perez and thanked him for the kind gesture.

— 
@sport",2025-01-13T08:14:00.000Z,81,40000,509000
SENT,Sia Kordestani,SiaKordestani,"ARSON caught on video

This is so insane. In the Melrose neighborhood of Los Angeles, some guy lit a palm tree on fire this morning. This is Ring camera footage. Someone sent this clip to me and said the person who took the video it is Ricco Ross.",2025-01-13T21:15:27.000Z,9,107,39000
SENT,SMX,iam_smx,"My super-secret anonymous sources just sent me this photo of the potential buyer of TikTok. 

Stay tuned for more updates!",2025-01-14T17:28:22.000Z,96,281,5000
SENT,Anthony Sabatini,AnthonySabatini,"Today I sent a letter to Director-Nominee 
@RealTomHoman
 of U.S. Immigration & Customs Enforcement 
@ICEgov
 urgently requesting that he begin deportations of the over 21,000+ illegal aliens living in Lake County, Florida, and of the many more illegally residing in Central Florida.",2025-01-12T15:00:10.000Z,32,341,9400
🟩🟩,ᎪՏᎻᏔᎪͲᎻ,makam_ashwath,"#Wordle1305 3/6





Good Luck to My Fellow #wordlers",2025-01-13T18:39:00.000Z,0,5,87
🟩🟩,Pamela,pamelameba,"Wordle 1,305 5/6*






#wordle #wordle1305",2025-01-14T04:52:01.000Z,0,15,138
🟩🟩,Jyothi,Jyothi_esl,"#Wordle1303 #Wordle 1,303 6/6",2025-01-12T05:50:31.000Z,0,2,52
🟩🟩,☆MURE Drums☆,mure24th,"Wordle 1,306 6/6",2025-01-14T18:47:50.000Z,0,2,40
🟩🟩,Vic toria,LifeofVi2,Wordle 1.305 6/6,2025-01-14T13:50:09.000Z,1,5,18
🟩🟩,ladymorgana,EssauRachel,"BOOOOOOOOOOOM



IN PLAY
ODDS 2+ paid
OODS 2+ paid
NILIWAMBIA GAME YA DORMUND INA HELA ZETU
LINE BET 
jisajili hapahttps://t.ly/7Rf7C",2025-01-14T19:49:31.000Z,1,5,242
🟩🟩,maria,maria19071247,"http://woordol.nl #1064 x 6   5/7   5   132s
        





#woordol",2025-01-13T09:04:15.000Z,1,2,22
🟩🟩,ยาปลุกเซ็กส์ ยาปลุกอารมณ์ ยาเสียสาว ขายยานอนหลับ,martterseed,"#ยาเสียสาว
น้ำยาเอวี
การันตี
ดี ทุกหยด
แท้ ชัวร์ น่าลอง

 เก็บเงินปลายทาง

สายตรง 095-046-3525 มอสครับ",2025-01-14T08:05:40.000Z,4,6,45
zerobro,PreUrus,PreUrus,"Haha, Zerobro.",2025-01-13T12:28:22.000Z,1,5,76
zerobro,Analyst Crypto,AnalystC16387,"Damn Solana. You can't even get rugged properly ... bought 
@Zerobro0
 in hopes of sending it to zero and shit is pumping  ... why, #zerobro? Indians sleeping?",2025-01-13T17:34:24.000Z,2,5,214
zerobro,Dionisis wcyd,Dionisisdelis,"$ZEROBRO $ZEREBRO
Send the meme to flip the UTILITY SHITCOIN ! LFG",2025-01-13T11:55:57.000Z,3,9,758
zerobro,Degenerat0r,Degenerator2140,"7ZoHWbiobE6NuNjfuU6LRRU4gg9S1yp94kZbMeLHvHQD

Just 0BRO
@ZEROBRO_bot",2025-01-13T15:57:13.000Z,0,3,280
zerobro,Trending Coin,trendingcoin_z,"AI Agent Tokens on Binance 

AI Agent tokens are making waves on 
@Binance
! Here's the current status:

 Spot Listings (Market Cap: $1.143B):

$AIXBT
$ACT
$CGPT",2025-01-14T08:55:23.000Z,1,4,238
zerobro,Ginto Ornothin,Gintocryptocat,"7ZoHWbiobE6NuNjfuU6LRRU4gg9S1yp94kZbMeLHvHQD

$ZEROBRO

This will blow u mind..

ZERO !",2025-01-13T19:31:46.000Z,0,3,67
zerobro,Loucash,0xLoucash,"while #zerobro was dipping so hard these days, trenches send the Zero,Bro, aped in size arround 390k and it touched 1.5mil now

Ticker is funny but please, dyor 

$zero,bro

ca : AYgoYDWeB71hHfWwjmmyUABWK4JrQfkAxXyShHqVpump",2025-01-13T15:05:58.000Z,2,26,1400
zerobro,PlonkBot - Ultimate Token Trading Partner,plonkbot,"Play of the Day 
@berly_off
 inspires $Zero,Bro the 
@0xzerebro
 spin off, creates the telegram and buys a bag!  #zerobro takes out the 
@plonkbot
 play of the day!

Trade now, scan the QR or https://t.me/PlonkBot_bot
#pumpfun #raydium #memecoin #TradingBot",2025-01-14T00:59:00.000Z,1,3,228
zerobro,Mikeriche2233,Mikeriche01,Real ai project vs larp copy cat Ai repricing hard #zerobro $pippin #zerebro $zero,2025-01-13T20:52:43.000Z,0,4,277
zerobro,LieMont ™ $XBG $ILV $SUI,monteraslie,"jeets out, chads in 

#ZEROBRO 
@Zerobro0",2025-01-13T15:34:54.000Z,0,7,219
zerobro,D,EffortCapital,The zerobro hate is so strong on the timeline that it’s almost definitely going to $10B now.,2025-01-14T15:55:08.000Z,1,7,741
zerobro,Ch'i,cryptoo_chi,"OG post and OG #zerobro 
@ZEROBRO_bot
  
#zero 

7ZoHWbiobE6NuNjfuU6LRRU4gg9S1yp94kZbMeLHvHQD",2025-01-14T15:25:29.000Z,0,0,59
zerobro,DeeZe,DeeZe,Zerobro,2025-01-13T14:22:19.000Z,11,58,10000
zerobro,Ch'i,cryptoo_chi,"Pump is coming ! OG #zerobro 
@ZEROBRO_bot
 #zero",2025-01-14T13:05:44.000Z,0,0,46
EMI,ọmọ ẹmí,Elpadr1no0,Little things matters,2025-01-14T18:52:09.000Z,4,4,271
EMI,Emi,EmileeLy,"Dinanzi a certi atteggiamenti #nonPuoiChe prendere le distanze .

Buongiorno",2025-01-14T04:53:53.000Z,52,123,1900
EMI,NANA HOLIC,EMI_NANA_HOLIC,"ジェミンInstagram ⑥ 
ジェノのステージも
チョンロのも見てたんだ！！！
#JAEMIN #재민",2025-01-12T16:09:40.000Z,0,130,4200
EMI,Emilia,Emi_bibe,"Shawarma         or
Chicken bread",2025-01-14T12:24:56.000Z,49,50,1200
EMI,NANA HOLIC,EMI_NANA_HOLIC,"スムコンでも
ったくこの2人は！ww",2025-01-12T15:44:36.000Z,0,472,7600
EMI,emi35,emi35,"みんにゃ、成人のお祝いメッセージ
いっぱいいっぱいありがとやで
嬉しくて駆け足になるお♪

思えば置き去りにされて生死をさまよい20年前
今はこんなに幸せや♡
希望を捨てたらアカンのやで！",2025-01-14T02:16:56.000Z,8,96,710
EMI,Emi,EmileeLy,"#miFermo dove c'è rispetto ed educazione altrimenti passo avanti.

Buongiorno",2025-01-13T05:07:34.000Z,67,177,2900
EMI,emi LEE KNOW DAY !!!,bottomleeknow,my fav twink <3,2025-01-14T19:50:50.000Z,4,14,112
EMI,Cher,cher444444,Luchi y Emi,2025-01-13T00:00:03.000Z,1,105,2000
CHANCLA,Yore Friend Whig,WhigJust,Top Secret is a must.,2025-01-14T19:59:38.000Z,0,3,4
CHANCLA,chai,chaimafuu,he will face the chancla #ororon #citlali,2025-01-12T03:10:13.000Z,2,2700,22000
CHANCLA,yk,ytothek,"i'm pushing a coin that i like

that's all

chancla 

6xc2Aos6bZTGeGoriFupoUkPQ1zkJGa49uf6mhAdpump",2025-01-13T08:03:41.000Z,0,2,139
CHANCLA,Cherbear audios ( Vtuber soon,CherylEmma2,If south Africa can't seem to fix the outages there... I'm fucking throwing hands I would like to talk to my boyfriend bruh or they will face my laser ass chancla >:(,2025-01-14T04:16:45.000Z,1,1,30
CHANCLA,CM,BosBeaner,La chancla!!,2025-01-13T01:29:07.000Z,2,7,113
CHANCLA,LadyB,chancla4u,https://x.com/patriot_savvy//patriot_savvy/status/1879200944312721714…,2025-01-14T18:53:39.000Z,0,0,13
CHANCLA,Nekes,Nekes162293y,Tampoco descartemos con lo boca chancla que es nuestra Zeudi que entre en bucle por no haberse despedido de ella y le haga un traje  #zelena,2025-01-14T00:28:03.000Z,0,2,483
CHANCLA,ElTipoconGorro,TipoconGorro,"Una cachetada hoy, le quitara mucho sufrimiento a futuro

Por tanto estoy a favor de la chancla, por su bien",2025-01-14T15:01:07.000Z,0,2,91
CHANCLA,Canario Con Chancla,ChanclaCon36217,Me,2025-01-14T18:07:39.000Z,0,29,85
CHANCLA,Spurs Lead,SpursLead,SLAMMING DOWN LA CHANCLA IN LOS ANGELES,2025-01-14T05:25:25.000Z,0,11,214
CHANCLA,dreamer ^__^,DaydreamingGem,god where’s the chancla when you need one,2025-01-14T19:51:14.000Z,1,0,15
CHANCLA,Chancla Divine II,Chancla_Divine_,Et le Kids-club chez vous ça se passait comment ?,2025-01-12T17:32:31.000Z,0,10,311
CHANCLA,Francisco Pizarro ♜,Pizarro1478,"Últimamente se habla mucho de drones.
Pero para dron terrorífico en el mundo Hispano, ninguno como la chancla de mamá.",2025-01-12T16:08:50.000Z,0,4,138
CHANCLA,chuwa,smolchuwa,My first assets! Chancla and a toy hammer to bonk some sussy bakas :3 #Blazzets,2025-01-13T15:23:21.000Z,3,8,142
ACT,“Sudden And Unexpected”,toobaffled,"Samples from the thick unusual fog that many states had experienced, were taken to a lab for testing.  They found it was saturated with Serratia Marcescens Bacteria, also considered a parasite. This act of releasing these pathogens onto society is considered biological warfare.",2025-01-12T01:13:37.000Z,1400,26000,2000000
ACT,Congressman Troy E. Nehls,RepTroyNehls,"It’s simple: 

Biological men do not belong in women’s sports. 

The House just passed the Protection of Women and Girls in Sports Act. 

206 House Democrats voted against this bill. 

Shameful.",2025-01-14T19:48:18.000Z,4,58,877
ACT,Macy Petty,macypetty0416,Breaking: 2 Democrats vote for the Protection of Women and Girls in Sports Act,2025-01-14T19:44:21.000Z,8,90,1400
ACT,TN Attorney General,AGTennessee,"Another win for Tennessee!

U.S. Court of Appeals for the Sixth Circuit has granted 
@AGTennessee
’s motion allowing The Protect Tennessee Minors Act to go into effect:

""We're glad that the unanimously-passed Protect Tennessee Minors Act remains in effect while this case",2025-01-13T22:54:46.000Z,21,347,24000
ACT,News5,News5PH,Naniniwala si ACT Teachers Rep. France Castro na layunin ng National Rally for Peace ng Iglesia ni Cristo na ipagtanggol si Vice Pres. Sara Duterte mula sa alegasyon ng katiwalian. #News5,2025-01-13T08:08:46.000Z,129,866,32000
ACT,Rep. Tim Burchett,RepTimBurchett,"The TVA Salary Transparency Act requires TVA to report to Congress on the salaries and job responsibilities of employees making more than $123,000 per year. 

Tennesseans deserve to know how TVA operates and compensates their executives. Thank you 
@RepCohen
.",2025-01-13T22:48:40.000Z,36,1200,15000
ACT,Katie Britt,KatieBrittforAL,"The Laken Riley Act is a lifesaving bill. It’s common sense and bipartisan. 

This week, we’ll see who prioritizes protecting American families—and who continues to defend open borders policies.",2025-01-12T21:38:32.000Z,45,604,369000
ACT,Senator Ted Budd,SenTedBuddNC,"We need to pass the Laken Riley Act to prevent tragedies.

Any Democrat who doesn't support this bill clearly didn't get the message that voters sent on November 5th.",2025-01-14T19:35:19.000Z,6,55,853
ACT,Charlie Kirk NEWS,CharlieKNews,"BREAKING: The House has passed the Protection of Women and Girls in Sports Act of 2025, banning transgender athletes from participating in women’s sports at schools.

What are your thoughts on this controversial move?",2025-01-14T20:06:07.000Z,2,19,21
ACT,Unlimited L's,unlimited_ls,"BREAKING: The U.S. House passes the 'Protection of Women and Girls in Sports Act,' banning biological men from competing in girls' sports",2025-01-14T20:03:45.000Z,4,24,256
LILLO,Mario R. The Lillo,mario_eddyLillo,"Just so you know ...

Ivermectin is a miracle drug.",2025-01-14T16:13:29.000Z,0,1,27
LILLO,lillo ⏦,lillo_martins,caralho mentira q o mata leao de buceta da natasha era real,2025-01-14T18:08:41.000Z,0,0,15
LILLO,Oscar Lillo,OskarLillo,Buenos Días y Buen Día,2025-01-14T05:28:14.000Z,1,2,140
LILLO,CGI · Bomberos de Valparaíso,CGI_CBV,CLAVE 12 EUSEBIO LILLO / QUILLOTA 71,2025-01-12T03:54:20.000Z,0,4,1700
LILLO,LORENZO SMITH,Lo20lillo12,Hi,2025-01-13T19:56:35.000Z,1,144,576
LILLO,Rich Lillo,rich71770,"I thought he moved to Greece. I really don't care. If there is evidence of pedophilia, he can be extradicted.",2025-01-13T01:06:41.000Z,0,18,128
LILLO,Lidano Fasolilli,LilloDCCLIII,Minima dose quotidiana,2025-01-13T05:50:15.000Z,0,2,9
LILLO,Mario R. The Lillo,mario_eddyLillo,Win!!,2025-01-14T14:59:20.000Z,0,0,19
LILLO,Lillo e Gi,gi_lillo,A te,2025-01-12T17:11:43.000Z,1,5,59
LILLO,marechiarofilm,marechiarofilm,"Martedì 21 ore 21,00 a Roma L'Occhio della Gallina autoritratto di Antonietta De Lillo",2025-01-14T11:54:14.000Z,0,3,6
LILLO,Bolillo,B0lillo6661,Hi,2025-01-12T20:37:37.000Z,0,16,52
LILLO,Antonio De lillo,AntonioDelill10,Buongiorno  tesoro .. bonjour..!,2025-01-14T12:09:36.000Z,0,10,41
LILLO,Antonio De lillo,AntonioDelill10,"Quanti me ne dai tesoro, posso  mandare la mia  foto  nel tuo Dm.",2025-01-13T23:40:59.000Z,0,29,85
LILLO,Jesús Huerta Romero,Jesus_huerta,Pongan ustedes el pie de foto a esta instantánea de Juan Alberto Lillo Hernaiz,2025-01-14T19:16:30.000Z,0,1,57
PAPI,FRNK,CTYfrnk,Madrid should start calling Barca Papi.,2025-01-13T09:07:50.000Z,47,69,1300
PAPI,lord papí,THEEsimphunter,"Being a domme as an eldest daughter (especially if you have immigrant parents) is just a way to heal the inner child who deserved so much more than what they were given. I wasn’t used to being spoiled or loved on growing up, but it’s nice to have subs who do that unconditionally.",2025-01-12T19:35:10.000Z,48,512,25000
PAPI,Tren Papi,TrenXPapi,Tough choices,2025-01-13T22:40:00.000Z,29,1600,129000
PAPI,il Donaldo Trumpo,PapiTrumpo,"THE VILLAGE PEOPLE ARE PLAYING AT OUR BIG, BEAUTIFUL INAUGURATION RALLY!!!",2025-01-13T23:36:16.000Z,425,14000,162000
PAPI,lana banana,furiarumors,fancam de papi licha,2025-01-12T15:12:05.000Z,14,278,27000
PAPI,PAPI_,Papijnr0,Quote this tweet with anything,2025-01-14T19:53:00.000Z,2,18,557
PAPI,papi,P4P1on,"협력했습니다!
모두 수고하셨습니다",2025-01-12T11:20:11.000Z,0,2900,37000
PAPI,il Donaldo Trumpo,PapiTrumpo,THEY'RE NOT READY FOR WHAT'S COMING!!!,2025-01-13T21:41:18.000Z,719,10000,189000
PAPI,il Donaldo Trumpo,PapiTrumpo,CONFIRM TULSI ALREADY!!!,2025-01-13T04:09:36.000Z,160,5200,60000
PAPI,il Donaldo Trumpo,PapiTrumpo,WE'RE BRINGING THE GARBAGE TRUCK TO WASHINGTON!!!,2025-01-13T18:18:27.000Z,738,29000,866000
AKA,Sholla Ard,sholard_mancity,"Let's keep pushing this hashtag 

 #FufuaICC 

President William ruto AKA kaongo might be the president but he did this 

We need justice, even if it's not today but soon 

Fufua ICC . Victims want justice",2025-01-12T06:26:20.000Z,78,2400,57000
AKA,Kevin O'Leary aka Mr. Wonderful,kevinolearytv,"Great day with the #President. A gracious host. And, he shot a 68! My recommendation, try the Trump Burger! 
@ABDanielleSmith
 @realDonaldTrump",2025-01-12T17:51:51.000Z,5400,55000,4000000
AKA,"Stephen , aka Alan B'Stard MP, CBE",Stephen15834055,Too late,2025-01-14T12:08:27.000Z,62,1800,36000
AKA,"Damaan, AKA ""Philly's Finest""!",Damaan4u33,Drop a like if you agree with Eminem!,2025-01-13T23:32:48.000Z,154,2100,22000
AKA,Kevin O'Leary aka Mr. Wonderful,kevinolearytv,"I think Elon Musk buying TikTok is unlikely. The regulators hate monopolies, and Trump’s not letting go of this golden bargaining chip. Musk is a brilliant entrepreneur, no question, but even with his track record, this one’s a long shot. 

TikTok isn’t just a platform—it’s",2025-01-14T13:53:57.000Z,114,605,64000
AKA,The Jewish Meme Queen,jewishmemequeen,"Here’s a thread of the most beautiful Jewish female celebrities:

1. Gal Gadot
Aka Wonder Woman",2025-01-13T03:26:16.000Z,599,13000,783000
AKA,san aka lana del rey,theyluvsan,,2025-01-13T11:43:04.000Z,36,18000,283000
AKA,Kelly DNP Functional/Integrative Medicine,kacdnp91,"Sharing again as they are still using Remdesivir nationwide, aka  Veklury.
Duke Health is using the name Veklury to confuse people.",2025-01-12T15:22:44.000Z,165,3900,134000
Newscum,Boss Baby,fidel_beckie,Gavin Newscum MUST Resign,2025-01-13T06:58:26.000Z,15,83,3400
Newscum,alyssa,alyssamariiee7,Accurate representation of Gavin Newscum,2025-01-12T00:10:06.000Z,51,569,32000
Newscum,Pismo,Pismo_B,what would make Gavin Newscum uncontrollably sway back and forth like this?,2025-01-14T02:05:16.000Z,344,374,22000
Newscum,Dr. Ronnie 𝕏 Gatos,RonnieGatos,"California had a chance in 2021 to recall Gavin NewScum and elect Larry Elder, a competent Republican leader who values accountability. 

Strong responsible leadership was needed then—and still is today—to prevent the gross mismanagement & corruption that has plagued the state.",2025-01-12T22:47:34.000Z,9,40,1000
Newscum,Erik-Conservative In Cali 𝕏,caliucconserv,Good morning from SoCal! Enjoy this unedited performance by Gavin Newscum.,2025-01-14T17:01:00.000Z,13,67,1200
Newscum,Aquarius Waive,aquarius_waive,"EVIL has a name…

It’s Gavin NewScum…",2025-01-13T22:32:43.000Z,69,1600,14000
Newscum,Fallon Perfect,Fallon78164,Who else thinks James Woods is a better suited to be governor of California than Gavin Newscum?,2025-01-13T17:22:00.000Z,6,59,643
Newscum,Val,TrumpsHurricane,Has Gavin Newscum been fired yet ??,2025-01-13T17:55:33.000Z,9,41,877
Newscum,Ethan Keller,theEthanKeller,"Newsom: ""Let’s stop the finger-pointing. Let’s just assess the truth. I’m not interested in who’s to blame.""

When someone says, ""I’m not interested in who’s to blame,"" there's a high chance they are the one at fault. 

#Newscum #California #resign #ResignGavinNewsom",2025-01-12T13:10:05.000Z,7,45,4000
Gua,sasaa,safeplacesaa,"Gua ga nyangka ada ditahap perthsanta pacaran bangett dannnn gua tidak akan melupakan moment ""ah itu mah Perth terpaksa"" dari orang-orang 6 bulan yang lalu. Bye‍

#Perfect10LinersEP12",2025-01-13T02:16:01.000Z,6,446,4000
Gua,GuaNet,net_gua,"El diputado 
@bequerchocooj
  quiso entregar una carta de los pueblos indígenas  a 
@BArevalodeLeon
  el cual no la recibió y 
@samuel_pz
  abusivamente le rompió en la cara , al mismo tiempo #TikyEnBolsa 
@AVillagran502
 impide el paso ,y así es como 
@BancadaSemilla
 actúa",2025-01-14T19:59:01.000Z,1,5,90
Gua,54124,nyimengrinso,gua benci gmeet malem ini,2025-01-14T15:05:20.000Z,2,4,116
Gua,joanna.,protesional,GWS (GUA WILL SURVIVE),2025-01-12T05:00:06.000Z,373,23000,443000
Gua,mbak jez,hooshikpom,lah kata gua mah tidur nyenyak enih muantap abiessss lopppp bat dah esem loppppp,2025-01-12T16:50:31.000Z,6,962,8100
Gua,FADLI ZON (Youtube: Fadli Zon Official),fadlizon,"Peresmian Leang-Leang Archaeological Park di Kabupaten Maros, Sulawesi Selatan.

Kawasan Taman Arkeologi Gua Leang-Leang terdapat 720 lukisan-lukisan purba yang usianya beragam, dan yang tertua berusia 52.000 tahun. Taman Arkeologi Gua Leang-Leang sebagai peninggalan yang penting",2025-01-14T11:35:07.000Z,2,11,754
Gua,bia,kagebioo,"#tsukikage au

Lu naksir sama gua ya?",2025-01-13T10:30:36.000Z,1,2300,110000
Gua,Sin Censura Guatemala Oficial,sincensuraGua,"Los diputados oficialistas liderados por 
@samuel_pz
 ya solicitaron recuperar sus derechos tras pasar 1 año como independientes. Se desconoce si la Comisión Permanente saliente dio respuesta o si el tema quedará en la nueva Junta Directiva encabezada por Nery Ramos.",2025-01-14T18:16:17.000Z,0,5,71
Gua,𝑆𝑎𝑣𝑎𝑛𝑛𝑎ℎ 𝑉𝑖𝑐𝑎𝑟𝑖𝑜,savannahvicario,"best time to gua sha is in the sauna. no need for any oil. my favorite one to use is stainless steel and from the brand sacheu.

- improve circulation & blood flow 
- reduce inflammation 
- relieve neck pain, migraines and tension headaches
- reduce stress 
- reduce puffiness &",2025-01-13T01:44:53.000Z,12,270,10000
Gua,𝐢𝐁𝐚𝐥𝐥,Tar0b0y,"Gua Kalau ngeliat Top muscle pengen ngangkang.
Kalau ngeliat Boti gemesh pengen ngangkangin botinya:).",2025-01-13T07:49:56.000Z,50,1100,91000
Gua,G,Gedianz97,Seandainya kala itu gua ga kepak kepak,2025-01-13T07:16:45.000Z,29,165,8900
PORNHUB,MΛHITO,Mahito_Tomura,"OFFICIEL ! 

Le Résumé du match Real Madrid - FC Barcelone sera disponible sur PornHub !",2025-01-12T21:15:58.000Z,10,76,4100
PORNHUB,べしお,Avgle_Pornhub,バンカラオープン潜ってたら、自分と全く同じ見た目のギアで、ほぼ同じギアパワーのロラコラの人と何回もマッチングしてた。1ヶ月くらい前にもマッチングしたけど、そのあとに同じギア作ってくれてたんだろうね。こんなことあるんだ。嬉しすぎる,2025-01-14T03:50:46.000Z,0,6,963
PORNHUB,,imhjvi10,Por qué el clásico está en pornhub?,2025-01-12T19:59:20.000Z,1,12,3900
PORNHUB,Gene Meyer,GeneMeyerLOL,I tried uploading My band’s footage to Pornhub and they said it “violated community standards”,2025-01-13T19:00:48.000Z,0,4,248
PORNHUB,Lex Jurgen,Lex_Jurgen,This young woman posts STEM videos to YouTube and Pornhub and makes more from her science videos on the porn site. Because the world is funny.,2025-01-12T06:48:28.000Z,0,2,753
PORNHUB,Siam Blockchain,siamblockchain,"สาวหัวใส! แต่งตัววาบหวิว โพสต์คลิป “สอนความรู้ AI” บน Pornhub ทำเงินสูงกว่า Youtube หลายเท่า

https://siamblockchain.com/2025/01/13/girl-post-ai-clip-on-pornhub-and-youtube-make-a-lot-of-money/…",2025-01-13T05:35:15.000Z,0,2,873
PORNHUB,mountaindewboy420,mntdewboy420,"tiktoks gonna be banned tiktoks gonna be banned

okay and pornhub was banned in texas but that hasn’t stopped me?",2025-01-12T15:23:16.000Z,1,4,143
PORNHUB,Elvis Eckardt Recruitment,ElvisEckardtRec,"POV: Me on my way to HR for nicknaming my colleague ""Pornhub"" because he's always open but never working on anything productive.",2025-01-14T11:59:05.000Z,0,2,121
PORNHUB,Zara Dar,zaradarz,"I shared the same post on X and LinkedIn comparing the ad revenue I typically earn per view on YouTube versus Pornhub, where I upload my STEM videos. While the post went semi-viral on LinkedIn with many Top Voices reaching out to me, my account was unexpectedly blocked without",2025-01-12T22:03:25.000Z,47,507,60000
PORNHUB,Koemanismo Azul,Jeesusfeelix_Ge,Ya subieron el video a pornhub… en HD,2025-01-12T23:05:17.000Z,1,13,3800
PORNHUB,Hector Perdomo,hperdomoh,Ni en pornhub vi tremenda pisada como la de hoy,2025-01-12T21:08:38.000Z,1,7,211
